ac_year,state_name,district_code,district_name,blkcd,blkname,clucd,cluname,vilcd,vilname,schcd,schname,schstatus,pancd,panname,habitcd,habname,municipalcd,munname,city,cityname,aconstcd,constname,edublkcd,blkname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502001,N.VANLAIPHAI,15050200118,"A&M GRAND CHILD HIGH SCHOOL (LUMPSUM), N.VANLAIPHAI",0,150502001,,15050200101,N.VANLAIPHAI,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",LUMPSUM AIDED                                                              ,17,8,2,Secondary Only,Urban,3,796184,30,,2000,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9402519240,,,9402518928,,,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,7,59,93,3,48,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2000,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,7,0,0,0,0,5,1,6,0,0,6,0,0,1,6,0,6,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502001,N.VANLAIPHAI,15050200119,"BETHANY ENGLISH MEDIUM SCHOOL, N.VANLAIPHAI",0,150502001,,15050200101,N.VANLAIPHAI,,,,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796184,0,0,2014,1,7,2,0,0,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9402108234,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,2,0,0,,,,,,,1,2014,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,4,10,12,11,7,16,6,11,11,7,10,12,3,4,0,0,0,0,0,0,0,0,0,0,4,7,11,6,5,0,0,0,0,11,0,11,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502002,LUNGKAWLH,15050200201,GOVT. LUNGKAWLH P/S,0,150502002,,15050200201,LUNGKAWLH,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796184,42,12,1972,1,4,2,0,0,0,2,5,2,2,5,1,5000,5000,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862672972,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,8,60,93,8,65,1,1972,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,14,15,5,7,10,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502002,LUNGKAWLH,15050200202,GOVT. LUNGKAWLH M/S,0,150502002,,15050200201,LUNGKAWLH,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796184,42,12,1973,5,8,2,0,0,0,2,5,2,1,5,1,7000,7000,0,0,0,0,0,0,4,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9485131960,,,,,,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,23,8,33,93,8,56,1,1973,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,11,9,10,10,13,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,4,2,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502002,LUNGKAWLH,15050200204,LUNGKAWLH HIGH SCHOOL (ADHOC),0,150502002,,15050200201,LUNGKAWLH,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",ADHOC AIDED                                                                ,18,8,1,Secondary Only,Rural,3,796184,42,12,1998,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612762467,,,9436773651,,,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,5,4,93,5,11,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1999,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,0,0,5,2,7,0,0,7,0,0,0,7,0,7,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502002,LUNGKAWLH,15050200205,LUNGKAWLH ENGLISH MEDIUM SCHOOL,0,150502002,,15050200201,LUNGKAWLH,,,,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Pvt. Unaided,5,1,1,Primary,Rural,3,796184,0,0,2014,1,2,1,5,1,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436772028,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,,,,,,1,2014,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502003,BAWKTLANG,15050200301,GOVT. BAWKTLANG P/S,0,150502003,,15050200301,BAWKTLANG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796184,22,8,1972,1,4,2,0,0,0,2,5,2,1,5,2,5000,5000,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,03838,224043,9436959185,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,14,48,93,7,11,1,1972,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,3,4,3,5,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020001,N.VANLAIPHAI,150502003,BAWKTLANG,15050200302,BAWKTLANG M/S (ADHOC),0,150502003,,15050200301,BAWKTLANG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",ADHOC AIDED                                                                ,18,4,1,Upper Primary only,Rural,3,796184,22,8,1992,5,8,2,0,0,0,2,5,2,3,5,1,7000,7000,0,0,0,0,0,0,6,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436969979,,,9436969979,,,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,23,14,42,93,7,2,1,1992,0,2,0,0,0,10,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,3,3,4,5,6,0,0,0,0,0,0,0,0,7,1,8,0,8,0,0,0,0,8,1,7,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502004,MUALCHENG,15050200401,GOVT. MUALCHENG P/S - 1,0,150502004,,15050200401,MUALCHENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,20,13,1972,1,4,2,0,0,0,2,5,2,2,2,3,5000,5000,0,0,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436773549,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,23,18,31,93,5,97,2,1972,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,8,5,7,4,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,3,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502004,MUALCHENG,15050200402,GOVT. MUALCHENG P/S - 2,0,150502004,,15050200401,MUALCHENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,20,13,1990,1,4,2,0,0,0,2,5,2,2,2,3,5000,5000,0,0,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436783449,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,23,18,31,93,5,42,2,1990,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,8,4,3,4,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,3,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502004,MUALCHENG,15050200403,GOVT. MUALCHENG M/S ,0,150502004,,15050200401,MUALCHENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796370,20,13,1974,5,8,2,0,0,0,2,5,2,1,2,1,7000,7000,0,0,0,0,0,0,3,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436959060,,,9436732685,,,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,23,18,67,93,5,43,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,6,12,6,6,8,0,0,0,0,0,0,0,0,3,2,5,0,5,0,0,0,0,5,3,2,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502004,MUALCHENG,15050200404,"PRESBYTERIAN SCHOOL, MUALCHENG",0,150502004,,15050200401,MUALCHENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796370,12,12,2012,1,8,1,30,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,19,98,98,98,,,,,,0,0,0,0,,,,9862133650,,,9485022166,,,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,2,0,0,23,18,41,93,5,85,2,2012,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,15,15,15,14,8,11,11,8,6,11,8,9,4,6,9,5,7,3,0,0,0,0,0,0,0,0,7,4,11,6,5,0,0,0,0,11,0,11,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502004,MUALCHENG,15050200406,MUALCHENG HIGH SCHOOL (ADHOC),0,150502004,,15050200401,MUALCHENG,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",ADHOC AIDED                                                                ,18,8,1,Secondary Only,Rural,3,796370,20,13,1992,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9485082971,,,9436385521,,,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,11,6,93,3,11,2,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1992,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,12,11,0,0,0,0,5,3,8,0,0,8,0,0,0,8,1,7,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200501,GOVT. E.LUNGDAR P/S - 1,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,0,0,1931,1,4,2,0,0,0,2,5,2,2,3,0,5000,5000,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9863359886,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,20,23,93,8,42,1,1931,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,9,7,2,3,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200502,GOVT. E.LUNGDAR P/S - 2,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,0,0,1970,1,4,2,0,0,0,2,5,2,2,4,1,5000,5000,0,0,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8014790419,,,9862773979,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,23,19,99,93,8,44,1,1970,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,1,1,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,3,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200503,GOVT. E.LUNGDAR M/S - 1,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796370,0,0,1962,5,8,2,0,0,0,2,5,2,2,2,2,7000,7000,0,0,0,0,0,0,3,0,0,2,25,98,98,98,,,,,,7500,7500,0,0,,03831,262459,8416079440,,,8730804139,,,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,2,0,0,23,20,21,93,8,44,1,1962,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,9,4,9,8,0,0,0,0,0,0,0,0,5,3,8,0,8,0,0,0,0,8,3,4,1
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200504,GOVT. E.LUNGDAR M/S - 2,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796370,0,0,1973,5,8,2,0,0,0,2,5,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,25,98,98,98,,,,,,0,0,0,0,,03831,262447,8974157550,,,9612761895,,,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,2,0,0,23,19,75,93,8,49,1,1973,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,7,2,10,1,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,6,1,4,1
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200505,BLOOMING ENGLISH SCHOOL E.LUNGDAR,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796370,0,0,2000,1,8,1,27,2,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8575712513,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,0,0,23,20,24,93,9,1,1,200,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,10,17,8,7,10,7,7,7,9,7,6,3,8,6,7,2,1,8,0,0,0,0,0,0,0,0,6,4,10,5,5,0,0,0,0,10,0,10,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200506,PRESBYTERIAN ENGLISH SCHOOL E.LUNGDAR,0,150502005,,15050200501,E.LUNGDAR,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796370,0,0,2003,1,8,1,78,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9863279392,,,,,,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,2,0,0,23,20,20,93,8,91,1,2003,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,38,40,18,20,11,10,15,17,13,11,23,17,6,18,5,11,8,19,0,0,0,0,0,0,0,0,8,7,15,7,8,0,0,0,0,15,0,15,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200508,GOVT. E.LUNGDAR HIGH SCHOOL,0,150502005,,15050200501,E.LUNGDAR,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",Department of Education,1,8,1,Secondary Only,Rural,3,796370,,,1970,9,10,2,,,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03831,262275,9863363314,,,9863353321,,,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,12,12,93,5,24,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1971,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,30,20,0,0,0,0,5,1,6,0,0,6,0,0,0,6,5,1,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502005,E.LUNGDAR,15050200509,"HMINGTHANGI MEMORIAL HIGHER SECONDARY SCHOOL (LUMPSUM), E LUNGDAR",0,150502005,,15050200501,E.LUNGDAR,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",LUMPSUM AIDED                                                              ,17,11,1,Higher Secondary only/Jr. College,Rural,3,796370,,,2003,11,12,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862129296,,,9615030537,,,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,2,0,0,23,12,11,93,4,59,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2003,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,17,3,2,5,0,0,0,5,0,0,5,0,5,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502006,LENG,15050200601,GOVT. LENG P/S,0,150502006,,15050200601,LENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,10,10,1925,1,4,2,0,0,0,2,5,2,1,3,1,5000,5000,0,0,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9615311054,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,23,15,84,93,11,84,1,1925,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,2,5,2,4,4,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502006,LENG,15050200602,GOVT. LENG M/S,0,150502006,,15050200601,LENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796370,10,10,1974,5,8,2,0,0,0,2,5,2,1,4,2,7000,7000,0,0,0,0,0,0,7,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9863567184,,,9862566188,,,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,23,16,8,93,11,47,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,6,10,5,4,14,0,0,0,0,0,0,0,0,6,1,7,0,7,0,0,0,0,7,7,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502006,LENG,15050200603,PRESBYTERIAN ENGLISH SCHOOL LENG,0,150502006,,15050200601,LENG,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796370,10,10,2005,1,8,1,23,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9863187533,,,9863593067,,,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,2,0,0,23,15,83,93,11,84,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,10,13,7,3,3,6,1,1,4,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,3,0,0,0,0,7,0,7,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502006,LENG,15050200605,LENG HIGH SCHOOL (ADHOC),0,150502006,,15050200601,LENG,,,,,1505003,HRANGTURZO,150504,"DEO, Serchhip",ADHOC AIDED                                                                ,18,8,1,Secondary Only,Rural,3,796370,10,,2000,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9863524814,,,8014666309,,,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,9,30,93,6,59,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2000,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,9,0,0,0,0,6,1,7,0,0,7,0,0,0,7,0,7,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502007,SAILULAK,15050200701,GOVT. SAILULAK P/S,0,150502007,,15050200701,SAILULAK,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,1,1,Primary,Rural,3,796370,18,18,1972,1,4,2,0,0,0,2,5,2,1,4,2,5000,5000,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612903055,,,9436965043,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,11,63,93,14,92,1,1972,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,2,0,2,5,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502007,SAILULAK,15050200702,GOVT. SAILULAK M/S,0,150502007,,15050200701,SAILULAK,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Department of Education,1,4,1,Upper Primary only,Rural,3,796370,18,18,1973,5,8,2,0,0,0,2,5,2,1,4,1,7000,7000,0,0,0,0,0,0,3,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,8413953870,,,8974806240,,,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,23,11,88,93,14,68,1,1973,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,4,7,5,8,0,0,0,0,0,0,0,0,5,1,6,0,6,0,0,0,0,6,3,3,0
2014-15,Mizoram                       ,1505,SERCHHIP,150502,N.VANLAIPHAI,1505020002,E.LUNGDAR,150502007,SAILULAK,15050200703,PRESBYTERIAN ENGLISH SCHOOL SAILULAK ,0,150502007,,15050200701,SAILULAK,1505,,1505,,1505003,HRANGTURZO,150502,"SDEO, N. Vanlaiphai",Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796370,18,18,2006,1,8,1,26,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9436964986,,,8416078410,,,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,23,12,12,93,14,73,1,2006,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,14,12,6,3,12,8,8,12,4,4,8,3,1,3,7,3,5,0,0,0,0,0,0,0,0,0,4,5,9,4,5,0,0,0,0,9,0,9,0
